Name,Alternate 1,UWI number,Quadrant,Block,Operator,Licence number,Intent,Intent - planned,Well status,Well content,Status,Content - planned,Type,Subsea,SPUD date,Completion date,Field,Predrilled entry date,Predrilled completion date,Drill permit,Discovery name,Discovery wellbore,KBE,Final vertical depth (TVD) [m RKB],Terminal depth,Water depth,Kick off point [m RKB],Location,Country,Facility,Drilling facility type,Drilling facility category,Licensing activity awarded in,Production facility,Multilateral,Entry year,Completed year,Reclassified from/to wellbore,Plot symbol,Geodatum,Latitude,Longitude,Surface Y,Surface X,UTM zone,Grid system,DISKOS Well Type,DISKOS Wellbore Parent,NPDID wellbore,NPDID discovery,NPDID field,Publication date,Release date,NPDID production licence drilled in,NPDID drilling facility,NPDID production facility,NPDID wellbore reclassified from,Date main level updated,Date all updated,Date sync NPD
34/10-B-25 A,34/10-B-25,8801,34,10,Equinor Energy AS,050 ,PRODUCTION,PRODUCTION,CLOSED,OIL,Closed Oil,OIL,DEVELOPMENT, NO,2019-06-19 00:00:00.000,2019-07-15 00:00:00.000,GULLFAKS,,,4836-P,34/10-1 Gullfaks,NO,80.7,,4826.0,142.6,3153.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2019,2019,,,ED50,61.203061,2.201439,6785828.96,457083.73,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-25                              ,8801,44594,43686,,2021-07-15 00:00:00.000,21188,271917,271917.0,0,2019-10-03 00:00:00.000,,09.02.2020
34/10-B-26,34/10-B-26,2066,34,10,Den norske stats oljeselskap a.s,050 ,INJECTION,INJECTION,PLUGGED,WATER,Plugged Water,WATER,DEVELOPMENT, NO,1992-12-14 00:00:00.000,1993-01-25 00:00:00.000,GULLFAKS,,,772-P,34/10-1 Gullfaks,NO,81.0,2356.0,3900.0,144.0,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1992,1993,,,ED50,61.202822,2.201783,6785802.13,457101.91,31,ED50 / UTM zone 31N,initial             ,                                        ,2066,44594,43686,,1995-01-25 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
34/10-B-26 A,34/10-B-26,4963,34,10,Statoil ASA (old),050 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,2004-07-18 00:00:00.000,2004-08-18 00:00:00.000,GULLFAKS,,,2447-P1,34/10-1 Gullfaks,NO,81.0,1921.0,3885.0,142.5,2644.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,YES,2004,2004,,,ED50,61.202822,2.201783,6785802.13,457101.91,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-26                              ,4963,44594,43686,,2006-08-18 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-26 AY2,34/10-B-26,5574,34,10,Statoil ASA (old),050 ,PRODUCTION,PRODUCTION,CLOSED,OIL/GAS,Closed Oil Gas,OIL,DEVELOPMENT, NO,2007-07-16 00:00:00.000,2007-07-28 00:00:00.000,GULLFAKS,,,2447-P2,34/10-1 Gullfaks,NO,80.7,1949.0,4007.0,142.5,2984.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,YES,2007,2007,,,ED50,61.202822,2.201783,6785802.13,457101.91,31,ED50 / UTM zone 31N,multilateral        ,34/10-B-26 A                            ,5574,44594,43686,,2009-07-28 00:00:00.000,21188,271917,271917.0,0,2020-01-22 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-27,34/10-B-27,2119,34,10,Den norske stats oljeselskap a.s,050 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,1993-05-23 00:00:00.000,1993-06-20 00:00:00.000,GULLFAKS,,,811-P,34/10-1 Gullfaks,NO,81.0,2296.0,3400.0,144.0,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1993,1993,,,ED50,61.202831,2.201722,6785803.1,457098.64,31,ED50 / UTM zone 31N,initial             ,                                        ,2119,44594,43686,,1995-06-20 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
34/10-B-27 A,34/10-B-27,4951,34,10,Statoil ASA (old),050 ,PRODUCTION,PRODUCTION,PRODUCING,OIL/GAS,Producing Oil Gas,OIL,DEVELOPMENT, NO,2004-05-28 00:00:00.000,2004-06-21 00:00:00.000,GULLFAKS,,,2438-P,34/10-1 Gullfaks,NO,80.7,2028.0,4329.0,142.5,2303.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2004,2004,,,ED50,61.202831,2.201722,6785803.1,457098.64,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-27                              ,4951,44594,43686,,2006-06-21 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-28,34/10-B-28,2157,34,10,Den norske stats oljeselskap a.s,050 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,1993-07-03 00:00:00.000,1993-08-24 00:00:00.000,GULLFAKS,,,820-P,34/10-1 Gullfaks,NO,81.0,1948.0,4891.0,144.0,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1993,1993,,,ED50,61.203119,2.201369,6785835.51,457080.08,31,ED50 / UTM zone 31N,initial             ,                                        ,2157,44594,43686,,1995-08-24 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
34/10-B-28 A,34/10-B-28,8017,34,10,Statoil Petroleum AS,050 ,INJECTION,INJECTION,CLOSED,WATER,Closed Water,WATER,DEVELOPMENT, NO,2016-08-13 00:00:00.000,2016-08-26 00:00:00.000,GULLFAKS,,,4112-P,34/10-1 Gullfaks,NO,81.0,2043.0,4532.0,142.5,3670.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2016,2016,,,ED50,61.203119,2.201369,6785835.51,457080.08,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-28                              ,8017,44594,43686,,2018-08-26 00:00:00.000,21188,271917,271917.0,0,2020-01-22 00:00:00.000,,09.02.2020
34/10-B-29,34/10-B-29,2169,34,10,Den norske stats oljeselskap a.s,050 ,OBSERVATION,OBSERVATION,PLUGGED,NOT APPLICABLE,Plugged,NOT APPLICABLE,DEVELOPMENT, NO,1993-10-21 00:00:00.000,1993-12-09 00:00:00.000,GULLFAKS,,,854-P,34/10-34 Gullfaks Vest,NO,81.0,2289.0,5580.0,144.0,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1993,1993,,,ED50,61.202739,2.201672,6785792.92,457095.83,31,ED50 / UTM zone 31N,initial             ,                                        ,2169,44624,43686,,1995-12-09 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
34/10-B-29 A,34/10-B-29,2170,34,10,Den norske stats oljeselskap a.s,050 ,OBSERVATION,OBSERVATION,PLUGGED,NOT APPLICABLE,Plugged,NOT APPLICABLE,DEVELOPMENT, NO,1993-12-11 00:00:00.000,1993-12-25 00:00:00.000,GULLFAKS,,,860-P,34/10-34 Gullfaks Vest,NO,81.0,2276.0,5723.0,144.0,3510.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1993,1993,,,ED50,61.202739,2.201672,6785792.92,457095.83,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-29                              ,2170,44624,43686,,1995-12-25 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
34/10-B-29 B,34/10-B-29,2275,34,10,Den norske stats oljeselskap a.s,050 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,1993-12-26 00:00:00.000,1994-04-15 00:00:00.000,GULLFAKS,,,878-P,34/10-34 Gullfaks Vest,NO,81.0,2016.0,6710.0,142.5,3525.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1993,1994,,,ED50,61.202739,2.201672,6785792.92,457095.83,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-29 A                            ,2275,44624,43686,,1996-04-15 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
34/10-B-29 C,34/10-B-29,8062,34,10,Statoil Petroleum AS,050 ,INJECTION,PRODUCTION,INJECTING,WATER,Injecting Water,OIL,DEVELOPMENT, NO,2016-11-29 00:00:00.000,2016-12-12 00:00:00.000,GULLFAKS,,,4141-P,34/10-34 Gullfaks Vest,NO,81.0,2074.0,5848.0,142.5,4533.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2016,2016,,,ED50,61.202739,2.201672,6785792.92,457095.83,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-29 B                            ,8062,44624,43686,,2018-12-12 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,,09.02.2020
34/10-B-30,34/10-B-30,2215,34,10,Den norske stats oljeselskap a.s,050 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,1994-01-09 00:00:00.000,1994-05-27 00:00:00.000,GULLFAKS,,,882-P,34/10-1 Gullfaks,NO,81.0,2108.0,4023.0,143.0,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1994,1994,,,ED50,61.203089,2.201353,6785832.11,457079.14,31,ED50 / UTM zone 31N,initial             ,                                        ,2215,44594,43686,,1996-05-27 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
34/10-B-30 A,34/10-B-30,5609,34,10,Statoil ASA (old),050 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,2007-08-15 00:00:00.000,2008-11-26 00:00:00.000,GULLFAKS,,,2888-P,34/10-1 Gullfaks,NO,81.0,1842.0,4300.0,143.0,1901.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2007,2008,,,ED50,61.203089,2.201353,6785832.11,457079.14,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-30                              ,5609,44594,43686,,2010-11-26 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-30 B,34/10-B-30,8297,34,10,Statoil Petroleum AS,050 ,PRODUCTION,PRODUCTION,CLOSED,OIL,Closed Oil,OIL,DEVELOPMENT, NO,2017-11-21 00:00:00.000,2017-11-26 00:00:00.000,GULLFAKS,,,4283-P,34/10-1 Gullfaks,NO,81.0,1838.0,3667.0,143.0,3560.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2017,2017,,,ED50,61.203089,2.201353,6785832.11,457079.14,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-30 A                            ,8297,44594,43686,,2019-11-26 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,,09.02.2020
34/10-B-31,34/10-B-31,2314,34,10,Den norske stats oljeselskap a.s,050 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,1994-09-16 00:00:00.000,1994-12-06 00:00:00.000,GULLFAKS,,,950-P,34/10-1 Gullfaks,NO,81.0,1858.0,4250.0,142.0,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1994,1994,,,ED50,61.202811,2.201744,6785800.92,457099.81,31,ED50 / UTM zone 31N,initial             ,                                        ,2314,44594,43686,,1996-12-06 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
34/10-B-31 A,34/10-B-31,4316,34,10,Statoil ASA (old),050 ,PRODUCTION,PRODUCTION,PRODUCING,OIL/GAS,Producing Oil Gas,OIL,DEVELOPMENT, NO,2001-05-11 00:00:00.000,2001-05-21 00:00:00.000,GULLFAKS,,,1938-P,34/10-1 Gullfaks,NO,81.0,1907.0,3118.0,142.0,3044.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2001,2001,,,ED50,61.202811,2.201744,6785800.92,457099.81,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-31                              ,4316,44594,43686,,2003-05-21 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-32,34/10-B-32,2409,34,10,Den norske stats oljeselskap a.s,050 ,PRODUCTION,PRODUCTION,PRODUCING,OIL,Producing Oil,OIL,DEVELOPMENT, NO,1994-12-15 00:00:00.000,1995-02-26 00:00:00.000,GULLFAKS,,,978-P,34/10-1 Gullfaks,NO,81.0,1861.0,4805.0,142.0,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1994,1995,,,ED50,61.203108,2.201328,6785834.3,457077.82,31,ED50 / UTM zone 31N,initial             ,                                        ,2409,44594,43686,,1997-02-26 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
34/10-B-33,34/10-B-33,2456,34,10,Den norske stats oljeselskap a.s,050 ,INJECTION,INJECTION,PLUGGED,WATER,Plugged Water,WATER,DEVELOPMENT, NO,1995-05-11 00:00:00.000,1995-06-21 00:00:00.000,GULLFAKS,,,1032-P,34/10-1 Gullfaks,NO,81.0,2197.0,5050.0,142.0,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1995,1995,,,ED50,61.202772,2.201792,6785796.55,457102.29,31,ED50 / UTM zone 31N,initial             ,                                        ,2456,44594,43686,,1997-06-21 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
34/10-B-33 A,34/10-B-33,7802,34,10,Statoil Petroleum AS,050 ,INJECTION,INJECTION,INJECTING,WATER,Injecting Water,WATER,DEVELOPMENT, NO,2015-11-23 00:00:00.000,2015-12-23 00:00:00.000,GULLFAKS,,,3944-P,34/10-45 B,NO,81.0,2132.0,5313.0,142.5,3136.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2015,2015,,,ED50,61.202772,2.201792,6785796.55,457102.29,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-33                              ,7802,2482767,43686,,2017-12-23 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2016-01-05 05:14:21.310,09.02.2020
34/10-B-34,34/10-B-34,2579,34,10,Den norske stats oljeselskap a.s,050 ,PRODUCTION,PRODUCTION,CLOSED,OIL/GAS,Closed Oil Gas,OIL,DEVELOPMENT, NO,1995-07-06 00:00:00.000,1995-08-09 00:00:00.000,GULLFAKS,,,1050-P,34/10-1 Gullfaks,NO,81.0,1841.0,3729.0,142.0,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1995,1995,,,ED50,61.203044,2.201294,6785827.2,457075.94,31,ED50 / UTM zone 31N,initial             ,                                        ,2579,44594,43686,,1997-08-09 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
34/10-B-35,34/10-B-35,2607,34,10,Den norske stats oljeselskap a.s,050 ,INJECTION,INJECTION,PLUGGED,WATER,Plugged Water,WATER,DEVELOPMENT, NO,1995-08-13 00:00:00.000,1995-10-20 00:00:00.000,GULLFAKS,,,1088-P,34/10-1 Gullfaks,NO,80.7,2375.0,5900.0,142.6,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1995,1995,34/10-40 S  ,,ED50,61.203039,2.201358,6785826.54,457079.37,31,ED50 / UTM zone 31N,initial             ,                                        ,2607,44594,43686,,1997-10-20 00:00:00.000,21188,271917,271917.0,2634,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-35 A,34/10-B-35,2608,34,10,Statoil Petroleum AS,050 ,OBSERVATION,OBSERVATION,PLUGGED,NOT APPLICABLE,Plugged,WATER,DEVELOPMENT, NO,2012-06-21 00:00:00.000,2012-07-13 00:00:00.000,GULLFAKS,,,3479-P,34/10-1 Gullfaks,NO,80.7,1665.0,2212.0,142.6,1261.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2012,2012,,,ED50,61.203039,2.201358,6785826.54,457079.37,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-35                              ,2608,44594,43686,,2014-07-13 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2017-04-11 00:00:00.000,09.02.2020
34/10-B-35 B,34/10-B-35,6923,34,10,Statoil Petroleum AS,050 ,INJECTION,INJECTION,INJECTING,WATER,Injecting Water,WATER,DEVELOPMENT, NO,2012-07-18 00:00:00.000,2013-02-07 00:00:00.000,GULLFAKS,,,3480-P,34/10-1 Gullfaks,NO,80.7,2222.0,4974.0,142.6,1340.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2012,2013,,,ED50,61.203039,2.201358,6785826.54,457079.37,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-35 A                            ,6923,44594,43686,,2015-02-07 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-36,34/10-B-36,2684,34,10,Den norske stats oljeselskap a.s,050 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,1995-10-30 00:00:00.000,1995-11-16 00:00:00.000,GULLFAKS,,,1081-P,34/10-1 Gullfaks,NO,81.0,2252.0,2534.0,142.0,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1995,1995,,,ED50,61.202781,2.201728,6785797.52,457098.87,31,ED50 / UTM zone 31N,initial             ,                                        ,2684,44594,43686,,1997-11-16 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-36 A,34/10-B-36,2841,34,10,Den norske stats oljeselskap a.s,050 ,INJECTION,INJECTION,PLUGGED,WATER,Plugged Water,WATER,DEVELOPMENT, NO,1996-10-04 00:00:00.000,1996-11-10 00:00:00.000,GULLFAKS,,,1206-P,34/10-1 Gullfaks,NO,81.0,2212.0,2664.0,142.0,1764.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1996,1996,,,ED50,61.202781,2.201728,6785797.52,457098.87,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-36                              ,2841,44594,43686,,1998-11-10 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-36 B,34/10-B-36,8204,34,10,Statoil Petroleum AS,050 ,INJECTION,INJECTION,INJECTING,WATER,Injecting Water,WATER,DEVELOPMENT, NO,2017-07-25 00:00:00.000,2017-08-15 00:00:00.000,GULLFAKS,,,4235-P,34/10-1 Gullfaks,NO,80.7,2055.0,2870.0,142.5,1180.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2017,2017,,,ED50,61.202781,2.201728,6785797.52,457098.87,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-36 A                            ,8204,44594,43686,,2019-08-15 00:00:00.000,21188,271917,271917.0,0,2020-01-22 00:00:00.000,,09.02.2020
34/10-B-37,34/10-B-37,2609,34,10,Den norske stats oljeselskap a.s,050 ,PRODUCTION,PRODUCTION,CLOSED,OIL,Closed Oil,OIL,DEVELOPMENT, NO,1996-09-15 00:00:00.000,1997-02-16 00:00:00.000,GULLFAKS,,,1198-P,34/10-1 Gullfaks,NO,81.0,1888.3,4980.0,142.0,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1996,1997,,,ED50,61.202789,2.201664,6785798.49,457095.45,31,ED50 / UTM zone 31N,initial             ,                                        ,2609,44594,43686,,1999-02-16 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-38,34/10-B-38,3108,34,10,Den norske stats oljeselskap a.s,050 ,PRODUCTION,PRODUCTION,CLOSED,OIL,Closed Oil,OIL,DEVELOPMENT, NO,1997-06-05 00:00:00.000,1997-12-01 00:00:00.000,GULLFAKS,,,1324-P,34/10-1 Gullfaks,NO,81.0,1962.0,5015.0,142.5,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1997,1997,,,ED50,61.2028,2.201703,6785799.71,457097.56,31,ED50 / UTM zone 31N,initial             ,                                        ,3108,44594,43686,,1999-12-01 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-38 A,34/10-B-38,3109,34,10,Equinor Energy AS,050 ,PRODUCTION,PRODUCTION,CLOSED,OIL,Closed Oil,OIL,DEVELOPMENT, NO,2018-08-24 00:00:00.000,2018-08-30 00:00:00.000,GULLFAKS,,,4673-P,34/10-1 Gullfaks,NO,81.0,,4621.0,142.5,4353.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2018,2018,,,ED50,61.2028,2.201703,6785799.71,457097.56,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-38                              ,3109,44594,43686,,2020-08-30 00:00:00.000,21188,271917,271917.0,0,2019-10-03 00:00:00.000,,09.02.2020
34/10-B-39,34/10-B-39,3399,34,10,Den norske stats oljeselskap a.s,050 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,1998-04-03 00:00:00.000,1998-08-29 00:00:00.000,GULLFAKS,,,1458-P,34/10-1 Gullfaks,NO,81.0,1928.0,4999.0,142.5,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1998,1998,,,ED50,61.20275,2.201711,6785794.13,457097.94,31,ED50 / UTM zone 31N,initial             ,                                        ,3399,44594,43686,,2000-08-29 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-39 A,34/10-B-39,3650,34,10,Den norske stats oljeselskap a.s,050 ,INJECTION,PRODUCTION,PLUGGED,WATER,Plugged Water,OIL,DEVELOPMENT, NO,1998-12-06 00:00:00.000,1999-03-06 00:00:00.000,GULLFAKS,,,1527-P,34/10-1 Gullfaks,NO,81.0,1982.7,3615.0,142.5,2450.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1998,1999,,,ED50,61.20275,2.201711,6785794.13,457097.94,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-39                              ,3650,44594,43686,,2001-03-06 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-39 B,34/10-B-39,4782,34,10,Statoil ASA (old),050 ,PRODUCTION,PRODUCTION,CLOSED,OIL,Closed Oil,OIL,DEVELOPMENT, NO,2003-07-18 00:00:00.000,2003-07-26 00:00:00.000,GULLFAKS,,,2314-P,34/10-1 Gullfaks,NO,81.0,1867.5,4000.0,142.0,3289.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2003,2003,,,ED50,61.20275,2.201711,6785794.13,457097.94,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-39 A                            ,4782,44594,43686,,2005-07-26 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-40,34/10-B-40,3550,34,10,Statoil ASA (old),050 ,PRODUCTION,PRODUCTION,PLUGGED,OIL,Plugged Oil,OIL,DEVELOPMENT, NO,1998-09-01 00:00:00.000,1998-10-18 00:00:00.000,GULLFAKS,,,1482-P,34/10-1 Gullfaks,NO,81.0,2176.5,4069.0,142.5,,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,1998,1998,,,ED50,61.202761,2.20175,6785795.34,457100.04,31,ED50 / UTM zone 31N,initial             ,                                        ,3550,44594,43686,,2000-10-18 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
34/10-B-40 A,34/10-B-40,3628,34,10,Den norske stats oljeselskap a.s,050 ,INJECTION,INJECTION,PLUGGED,WATER,Plugged Water,WATER,DEVELOPMENT, NO,2001-07-09 00:00:00.000,2001-07-22 00:00:00.000,GULLFAKS,,,1956-P,34/10-1 Gullfaks,NO,81.0,2278.0,4778.0,142.5,3662.0,NORTH SEA,NORWAY,GULLFAKS B,CONDEEP 4 SHAFTS,FIXED,Awarded additionally to round 3,GULLFAKS B,NO,2001,2001,,,ED50,61.202761,2.20175,6785795.34,457100.04,31,ED50 / UTM zone 31N,sidetrack           ,34/10-B-40                              ,3628,44594,43686,,2003-07-22 00:00:00.000,21188,271917,271917.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
