Wellbore,Title,Document URL
7229/11-1,7229/11-1 GEOCHEMICAL INFORMATION: 1643_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1643_2.pdf
7229/11-1,7229/11-1 REPORTED BY LICENSEE: 1643_7229_11_1_COMPLETION_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/1643_7229_11_1_COMPLETION_LOG.pdf
7229/11-1,7229/11-1 REPORTED BY LICENSEE: 1643_7229_11_1_COMPLETION_REPORT (pdf),https://factpages.npd.no/pbl/wellbore_documents/1643_7229_11_1_COMPLETION_REPORT.pdf
7316/5-1,7316/5-1 COMPOSITE LOG: 1987 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/1987.pdf
7316/5-1,7316/5-1 GEOCHEMICAL INFORMATION: 1987_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1987_1.pdf
7316/5-1,7316/5-1 GEOCHEMICAL INFORMATION: 1987_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1987_2.pdf
7316/5-1,7316/5-1 OLD NPD WDSS: 1987_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1987_01_WDSS_General_Information.pdf
7316/5-1,7316/5-1 OLD NPD WDSS: 1987_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1987_02_WDSS_completion_log.pdf
7316/5-1,7316/5-1 PRESSURE PLOT: 1987_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1987_Formation_pressure_(Formasjonstrykk).pdf
7316/5-1,7316/5-1 REPORTED BY LICENSEE: 1987_7316_5_1_COMPLETION_REPORT_AND_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/1987_7316_5_1_COMPLETION_REPORT_AND_LOG.pdf
7321/7-1,7321/7-1 COMPOSITE LOG: 1284 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/1284.pdf
7321/7-1,7321/7-1 GEOCHEMICAL INFORMATION: 1284_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1284_1.pdf
7321/7-1,7321/7-1 OLD NPD WDSS: 1284_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1284_01_WDSS_General_Information.pdf
7321/7-1,7321/7-1 OLD NPD WDSS: 1284_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1284_02_WDSS_completion_log.pdf
7321/7-1,7321/7-1 PRESSURE PLOT: 1284_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1284_Formation_pressure_(Formasjonstrykk).pdf
7321/7-1,7321/7-1 REPORTED BY LICENSEE: 1284_7321_7_1_COMPLETION_REPORT_AND_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/1284_7321_7_1_COMPLETION_REPORT_AND_LOG.pdf
7321/8-1,7321/8-1 COMPOSITE LOG: 1070 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/1070.pdf
7321/8-1,7321/8-1 GEOCHEMICAL INFORMATION: 1070_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1070_1.pdf
7321/8-1,7321/8-1 GEOCHEMICAL INFORMATION: 1070_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1070_2.pdf
7321/8-1,7321/8-1 GEOCHEMICAL INFORMATION: 1070_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1070_3.pdf
7321/8-1,7321/8-1 OLD NPD WDSS: 1070_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1070_01_WDSS_General_Information.pdf
7321/8-1,7321/8-1 OLD NPD WDSS: 1070_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1070_02_WDSS_completion_log.pdf
7321/8-1,7321/8-1 PRESSURE PLOT: 1070_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1070_Formation_pressure_(Formasjonstrykk).pdf
7321/8-1,7321/8-1 REPORTED BY LICENSEE: 1070_7321_8_1_COMPLETION_REPORT_AND_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/1070_7321_8_1_COMPLETION_REPORT_AND_LOG.pdf
7321/9-1,7321/9-1 COMPOSITE LOG: 1339 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/1339.pdf
7321/9-1,7321/9-1 GEOCHEMICAL INFORMATION: 1339_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1339_1.pdf
7321/9-1,7321/9-1 GEOCHEMICAL INFORMATION: 1339_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1339_2.pdf
7321/9-1,7321/9-1 OLD NPD WDSS: 1339_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1339_01_WDSS_General_Information.pdf
7321/9-1,7321/9-1 OLD NPD WDSS: 1339_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1339_02_WDSS_completion_log.pdf
7321/9-1,7321/9-1 PRESSURE PLOT: 1339_Formation_pressure_(Formasjonstrykk) (PDF),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1339_Formation_pressure_(Formasjonstrykk).PDF
7321/9-1,7321/9-1 REPORTED BY LICENSEE: 1339_7321_9_1_COMPLETION_REPORT_AND_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/1339_7321_9_1_COMPLETION_REPORT_AND_LOG.pdf
7324/10-1,7324/10-1 COMPOSITE LOG: 1411 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/1411.pdf
7324/10-1,7324/10-1 GEOCHEMICAL INFORMATION: 1411_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1411_1.pdf
7324/10-1,7324/10-1 OLD NPD WDSS: 1411_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1411_01_WDSS_General_Information.pdf
7324/10-1,7324/10-1 OLD NPD WDSS: 1411_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1411_02_WDSS_completion_log.pdf
7324/10-1,7324/10-1 PRESSURE PLOT: 1411_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1411_Formation_pressure_(Formasjonstrykk).pdf
7324/10-1,7324/10-1 REPORTED BY LICENSEE: 1411_7324_10_1_COMPLETION_REPORT_AND_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/1411_7324_10_1_COMPLETION_REPORT_AND_LOG.pdf
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_1 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_1.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_10 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_10.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_11 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_11.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_12 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_12.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_13 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_13.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_14 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_14.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_15 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_15.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_16 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_16.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_2 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_2.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_3 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_3.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_4 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_4.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_5 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_5.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_6 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_6.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_7 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_7.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_8 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_8.txt
7324/8-1,7324/8-1 GEOCHEMICAL INFORMATION: 7221_7324_8_1_GCH_9 (txt),https://factpages.npd.no/pbl/geochemical_pdfs/7221_7324_8_1_GCH_9.txt
8/10-1,8/10-1 COMPOSITE LOG: 166 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/166.pdf
8/10-1,8/10-1 NPD PAPER: 166_01_NPD_Paper_No.22_Lithology__Well_8_10_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/166_01_NPD_Paper_No.22_Lithology__Well_8_10_1.pdf
8/10-1,8/10-1 NPD PAPER: 166_02_NPD_Paper_No.22_Interpreted_Lithology_log__Well_8_10_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/166_02_NPD_Paper_No.22_Interpreted_Lithology_log__Well_8_10_1.pdf
8/10-1,8/10-1 OLD NPD WDSS: 166_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/166_01_WDSS_General_Information.pdf
8/10-1,8/10-1 REPORTED BY LICENSEE: 166_1_Completion_Report_and_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/166_1_Completion_Report_and_Completion_log.pdf
8/10-2,8/10-2 COMPOSITE LOG: 226 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/226.pdf
8/10-2,8/10-2 GEOCHEMICAL INFORMATION: 226_1_source_rock_analysis_of_well_8_10_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/226_1_source_rock_analysis_of_well_8_10_2.pdf
8/10-2,8/10-2 OLD NPD WDSS: 226_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/226_01_WDSS_General_Information.pdf
8/10-2,8/10-2 OLD NPD WDSS: 226_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/226_02_WDSS_completion_log.pdf
8/10-2,8/10-2 REPORTED BY LICENSEE: 226_1_Completion_Report_&_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/226_1_Completion_Report_&_Completion_log.pdf
8/10-4 A,8/10-4 A PRESSURE PLOT: 6737_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/6737_Formation_pressure_(Formasjonstrykk).pdf
8/10-4 S,8/10-4 S PRESSURE PLOT: 6630_Formation_pressure_(Formasjonstrykk) (PDF),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/6630_Formation_pressure_(Formasjonstrykk).PDF
8/1-1,8/1-1 COMPOSITE LOG: 301 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/301.pdf
8/1-1,8/1-1 OLD NPD WDSS: 301_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/301_01_WDSS_General_Information.pdf
8/1-1,8/1-1 REPORTED BY LICENSEE: 301_01_Well_Completion_Report_and_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/301_01_Well_Completion_Report_and_Completion_log.pdf
8/11-1,8/11-1 COMPOSITE LOG: 304 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/304.pdf
8/11-1,8/11-1 GEOCHEMICAL INFORMATION: 304_1_Visual_maturity_of_selected_cuttingsin_8_11_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/304_1_Visual_maturity_of_selected_cuttingsin_8_11_1.pdf
8/11-1,8/11-1 OLD NPD WDSS: 304_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/304_01_WDSS_General_Information.pdf
8/11-1,8/11-1 REPORTED BY LICENSEE: 304_1_Completion_Report_and_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/304_1_Completion_Report_and_Completion_log.pdf
8/12-1,8/12-1 COMPOSITE LOG: 193 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/193.pdf
8/12-1,8/12-1 GEOCHEMICAL INFORMATION: 193_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/193_1.pdf
8/12-1,8/12-1 GEOCHEMICAL INFORMATION: 193_2_preliminary_results_of_petroleum_geochemical_studies_of_the_8_12_1_well (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/193_2_preliminary_results_of_petroleum_geochemical_studies_of_the_8_12_1_well.pdf
8/12-1,8/12-1 NPD PAPER: 193_01_NPD_Paper_No.31_Lithology__Norwegian_Danish_Basin__Well_8_12_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/193_01_NPD_Paper_No.31_Lithology__Norwegian_Danish_Basin__Well_8_12_1.pdf
8/12-1,8/12-1 NPD PAPER: 193_02_NPD_Paper_No.31_Correlation_chart_3__Well_8_12_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/193_02_NPD_Paper_No.31_Correlation_chart_3__Well_8_12_1.pdf
8/12-1,8/12-1 NPD PAPER: 193_03_NPD_Paper_No.31_Correlation_chart_3_II__Well_8_12_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/193_03_NPD_Paper_No.31_Correlation_chart_3_II__Well_8_12_1.pdf
8/12-1,8/12-1 OLD NPD WDSS: 193_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/193_01_WDSS_General_Information.pdf
8/12-1,8/12-1 PRESSURE PLOT: 193_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/193_Formation_pressure_(Formasjonstrykk).pdf
8/12-1,8/12-1 REPORTED BY LICENSEE: 193_1_Completion_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/193_1_Completion_Report.pdf
8/3-1,8/3-1 COMPOSITE LOG: 142 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/142.pdf
8/3-1,8/3-1 GEOCHEMICAL INFORMATION: 142_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/142_1.pdf
8/3-1,8/3-1 NPD PAPER: 142_01_NPD_Paper_No.1_Lithology__Well_8_3_1.pdf (pdf),https://factpages.npd.no/pbl/NPD_papers/142_01_NPD_Paper_No.1_Lithology__Well_8_3_1.pdf.pdf
8/3-1,8/3-1 NPD PAPER: 142_02_NPD_Paper_No.1_Interpreted_Lithology_log__Well_8_3_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/142_02_NPD_Paper_No.1_Interpreted_Lithology_log__Well_8_3_1.pdf
8/3-1,8/3-1 OLD NPD WDSS: 142_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/142_01_WDSS_General_Information.pdf
8/3-1,8/3-1 REPORTED BY LICENSEE: 142_01_Completion_Report_and_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/142_01_Completion_Report_and_Completion_log.pdf
8/3-2,8/3-2 COMPOSITE LOG: 89 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/89.pdf
8/3-2,8/3-2 GEOCHEMICAL INFORMATION: 89_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/89_1.pdf
8/3-2,8/3-2 GEOCHEMICAL INFORMATION: 89_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/89_2.pdf
8/3-2,8/3-2 OLD NPD WDSS: 89_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/89_01_WDSS_General_Information.pdf
8/3-2,8/3-2 OLD NPD WDSS: 89_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/89_02_WDSS_completion_log.pdf
8/3-2,8/3-2 PRESSURE PLOT: 89_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/89_Formation_pressure_(Formasjonstrykk).pdf
8/3-2,8/3-2 REPORTED BY LICENSEE: 89_01_Completion_Report_and_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/89_01_Completion_Report_and_Completion_log.pdf
8/4-1,8/4-1 COMPOSITE LOG: 302 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/302.pdf
8/4-1,8/4-1 GEOCHEMICAL INFORMATION: 302_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/302_1.pdf
8/4-1,8/4-1 GEOCHEMICAL INFORMATION: 302_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/302_2.pdf
8/4-1,8/4-1 OLD NPD WDSS: 302_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/302_01_WDSS_General_Information.pdf
8/4-1,8/4-1 REPORTED BY LICENSEE: 302_01_Well_completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/302_01_Well_completion_report.pdf
8/4-1,8/4-1 REPORTED BY LICENSEE: 302_02_Composite_well_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/302_02_Composite_well_log.pdf
8/4-1,8/4-1 REPORTED BY LICENSEE: 302_03_Biostratigraphy (pdf),https://factpages.npd.no/pbl/wellbore_documents/302_03_Biostratigraphy.pdf
8/4-1,8/4-1 REPORTED BY LICENSEE: 302_04_Exploratory_Well_Prognosis (pdf),https://factpages.npd.no/pbl/wellbore_documents/302_04_Exploratory_Well_Prognosis.pdf
8/9-1,8/9-1 COMPOSITE LOG: 303 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/303.pdf
8/9-1,8/9-1 GEOCHEMICAL INFORMATION: 303_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/303_1.pdf
8/9-1,8/9-1 GEOCHEMICAL INFORMATION: 303_2_interim_report_on_the_geochemistry_of_conoco_norway_8_9_1_well_norwegian_north_sea (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/303_2_interim_report_on_the_geochemistry_of_conoco_norway_8_9_1_well_norwegian_north_sea.pdf
8/9-1,8/9-1 OLD NPD WDSS: 303_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/303_01_WDSS_General_Information.pdf
8/9-1,8/9-1 REPORTED BY LICENSEE: 303_1_Completion_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/303_1_Completion_Report.pdf
9/10-1,9/10-1 COMPOSITE LOG: 183 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/183.pdf
9/10-1,9/10-1 NPD PAPER: 183_01_NPD_Paper_No.31_Lithology__Norwegian_Danish_Basin__Well_9_10_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/183_01_NPD_Paper_No.31_Lithology__Norwegian_Danish_Basin__Well_9_10_1.pdf
9/10-1,9/10-1 NPD PAPER: 183_02_NPD_Paper_No.31_Correlation_chart_4__Well_9_10_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/183_02_NPD_Paper_No.31_Correlation_chart_4__Well_9_10_1.pdf
9/10-1,9/10-1 OLD NPD WDSS: 183_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/183_01_WDSS_General_Information.pdf
9/10-1,9/10-1 REPORTED BY LICENSEE: 183_01_Completion_Report (pdf),https://factpages.npd.no/pbl/wellbore_documents/183_01_Completion_Report.pdf
9/10-1,9/10-1 REPORTED BY LICENSEE: 183_02_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/183_02_Completion_log.pdf
9/11-1,9/11-1 COMPOSITE LOG: 194 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/194.pdf
9/11-1,9/11-1 GEOCHEMICAL INFORMATION: 194_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/194_1.pdf
9/11-1,9/11-1 GEOCHEMICAL INFORMATION: 194_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/194_2.pdf
9/11-1,9/11-1 NPD PAPER: 194_01_NPD_Paper_No.31_Lithology__Norwegian_Danish_Basin__Well_9_11_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/194_01_NPD_Paper_No.31_Lithology__Norwegian_Danish_Basin__Well_9_11_1.pdf
9/11-1,9/11-1 NPD PAPER: 194_02_NPD_Paper_No.31_Correlation_chart_4__Well_9_11_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/194_02_NPD_Paper_No.31_Correlation_chart_4__Well_9_11_1.pdf
9/11-1,9/11-1 NPD PAPER: 194_03_NPD_Paper_No.31_Correlation_chart_4_II__Well_9_11_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/194_03_NPD_Paper_No.31_Correlation_chart_4_II__Well_9_11_1.pdf
9/11-1,9/11-1 OLD NPD WDSS: 194_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/194_01_WDSS_General_Information.pdf
9/11-1,9/11-1 PRESSURE PLOT: 194_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/194_Formation_pressure_(Formasjonstrykk).pdf
9/11-1,9/11-1 REPORTED BY LICENSEE: 194_01_Final_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/194_01_Final_report.pdf
9/11-1,9/11-1 REPORTED BY LICENSEE: 194_02_Composite_well_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/194_02_Composite_well_log.pdf
9/11-1,9/11-1 REPORTED BY LICENSEE: 194_03_Biostratigraphy (pdf),https://factpages.npd.no/pbl/wellbore_documents/194_03_Biostratigraphy.pdf
9/12-1,9/12-1 COMPOSITE LOG: 163 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/163.pdf
9/12-1,9/12-1 GEOCHEMICAL INFORMATION: 163_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/163_1.pdf
9/12-1,9/12-1 GEOCHEMICAL INFORMATION: 163_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/163_2.pdf
9/12-1,9/12-1 GEOCHEMICAL INFORMATION: 163_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/163_3.pdf
9/12-1,9/12-1 GEOCHEMICAL INFORMATION: 163_4 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/163_4.pdf
9/12-1,9/12-1 NPD PAPER: 163_01_NPD_Paper_No.27_Lithology__Well_9_12_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/163_01_NPD_Paper_No.27_Lithology__Well_9_12_1.pdf
9/12-1,9/12-1 NPD PAPER: 163_02_NPD_Paper_No.27_Interpreted_Lithology_log__Well_9_12_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/163_02_NPD_Paper_No.27_Interpreted_Lithology_log__Well_9_12_1.pdf
9/12-1,9/12-1 NPD PAPER: 163_03_NPD_Paper_No.31_Correlation_chart_4__Well_9_12_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/163_03_NPD_Paper_No.31_Correlation_chart_4__Well_9_12_1.pdf
9/12-1,9/12-1 NPD PAPER: 163_04_NPD_Paper_No.31_Correlation_chart_4_II__Well_9_12_1 (pdf),https://factpages.npd.no/pbl/NPD_papers/163_04_NPD_Paper_No.31_Correlation_chart_4_II__Well_9_12_1.pdf
9/12-1,9/12-1 OLD NPD WDSS: 163_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/163_01_WDSS_General_Information.pdf
9/12-1,9/12-1 REPORTED BY LICENSEE: 163_01_Resume_of_exploration_well_and_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/163_01_Resume_of_exploration_well_and_Completion_log.pdf
9/2-1,9/2-1 COMPOSITE LOG: 1038 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/1038.pdf
9/2-1,9/2-1 GEOCHEMICAL INFORMATION: 1038_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1038_1.pdf
9/2-1,9/2-1 GEOCHEMICAL INFORMATION: 1038_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1038_2.pdf
9/2-1,9/2-1 GEOCHEMICAL INFORMATION: 1038_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1038_3.pdf
9/2-1,9/2-1 GEOCHEMICAL INFORMATION: 1038_4 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1038_4.pdf
9/2-1,9/2-1 OLD NPD WDSS: 1038_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1038_01_WDSS_General_Information.pdf
9/2-1,9/2-1 OLD NPD WDSS: 1038_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1038_02_WDSS_completion_log.pdf
9/2-1,9/2-1 PRESSURE PLOT: 1038_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1038_Formation_pressure_(Formasjonstrykk).pdf
9/2-1,9/2-1 REPORTED BY LICENSEE: 1038_9_2_1_COMPLETION_REPORT_AND_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/1038_9_2_1_COMPLETION_REPORT_AND_LOG.pdf
9/2-11,9/2-11 COMPOSITE LOG: 6341_9_2_11 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/6341_9_2_11.pdf
9/2-2,9/2-2 COMPOSITE LOG: 1135 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/1135.pdf
9/2-2,9/2-2 GEOCHEMICAL INFORMATION: 1135_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1135_1.pdf
9/2-2,9/2-2 OLD NPD WDSS: 1135_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1135_01_WDSS_General_Information.pdf
9/2-2,9/2-2 OLD NPD WDSS: 1135_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1135_02_WDSS_completion_log.pdf
9/2-2,9/2-2 PRESSURE PLOT: 1135_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1135_Formation_pressure_(Formasjonstrykk).pdf
9/2-2,9/2-2 REPORTED BY LICENSEE: 1135_9_2_2_COMPLETION_REPORT_AND_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/1135_9_2_2_COMPLETION_REPORT_AND_LOG.pdf
9/2-3,9/2-3 COMPOSITE LOG: 1294 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/1294.pdf
9/2-3,9/2-3 GEOCHEMICAL INFORMATION: 1294_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1294_1.pdf
9/2-3,9/2-3 GEOCHEMICAL INFORMATION: 1294_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1294_2.pdf
9/2-3,9/2-3 GEOCHEMICAL INFORMATION: 1294_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1294_3.pdf
